code,loops,recursion,function_calls,if_conditions,complexity_label
"def fibonacci(source_list):
    # O(2^n) time complexity - recursive Fibonacci
    if source_list <= 1:
        return source_list
    return fibonacci(source_list - 1) + fibonacci(source_list - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(processed_collection):
    # O(2^n) time complexity - recursive Fibonacci
    if processed_collection <= 1:
        return processed_collection
    return fibonacci(processed_collection - 1) + fibonacci(processed_collection - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(processed_values):
    # O(2^n) time complexity - recursive Fibonacci
    if processed_values <= 1:
        return processed_values
    return fibonacci(processed_values - 1) + fibonacci(processed_values - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(target_list):
    # O(2^n) time complexity - recursive Fibonacci
    if target_list <= 1:
        return target_list
    return fibonacci(target_list - 1) + fibonacci(target_list - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(random_elements):
    # O(2^n) time complexity - recursive Fibonacci
    if random_elements <= 1:
        return random_elements
    return fibonacci(random_elements - 1) + fibonacci(random_elements - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(source_values):
    # O(2^n) time complexity - recursive Fibonacci
    if source_values <= 1:
        return source_values
    return fibonacci(source_values - 1) + fibonacci(source_values - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(source_sequence):
    # O(2^n) time complexity - recursive Fibonacci
    if source_sequence <= 1:
        return source_sequence
    return fibonacci(source_sequence - 1) + fibonacci(source_sequence - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(input_elements):
    # O(2^n) time complexity - recursive Fibonacci
    if input_elements <= 1:
        return input_elements
    return fibonacci(input_elements - 1) + fibonacci(input_elements - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(random_numbers):
    # O(2^n) time complexity - recursive Fibonacci
    if random_numbers <= 1:
        return random_numbers
    return fibonacci(random_numbers - 1) + fibonacci(random_numbers - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(input_collection):
    # O(2^n) time complexity - recursive Fibonacci
    if input_collection <= 1:
        return input_collection
    return fibonacci(input_collection - 1) + fibonacci(input_collection - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(selected_set):
    # O(2^n) time complexity - recursive Fibonacci
    if selected_set <= 1:
        return selected_set
    return fibonacci(selected_set - 1) + fibonacci(selected_set - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(given_elements):
    # O(2^n) time complexity - recursive Fibonacci
    if given_elements <= 1:
        return given_elements
    return fibonacci(given_elements - 1) + fibonacci(given_elements - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(processed_collection):
    # O(2^n) time complexity - recursive Fibonacci
    if processed_collection <= 1:
        return processed_collection
    return fibonacci(processed_collection - 1) + fibonacci(processed_collection - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(selected_items):
    # O(2^n) time complexity - recursive Fibonacci
    if selected_items <= 1:
        return selected_items
    return fibonacci(selected_items - 1) + fibonacci(selected_items - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(sorted_values):
    # O(2^n) time complexity - recursive Fibonacci
    if sorted_values <= 1:
        return sorted_values
    return fibonacci(sorted_values - 1) + fibonacci(sorted_values - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(random_array):
    # O(2^n) time complexity - recursive Fibonacci
    if random_array <= 1:
        return random_array
    return fibonacci(random_array - 1) + fibonacci(random_array - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(processed_collection):
    # O(2^n) time complexity - recursive Fibonacci
    if processed_collection <= 1:
        return processed_collection
    return fibonacci(processed_collection - 1) + fibonacci(processed_collection - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(target_data):
    # O(2^n) time complexity - recursive Fibonacci
    if target_data <= 1:
        return target_data
    return fibonacci(target_data - 1) + fibonacci(target_data - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(main_list):
    # O(2^n) time complexity - recursive Fibonacci
    if main_list <= 1:
        return main_list
    return fibonacci(main_list - 1) + fibonacci(main_list - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(selected_array):
    # O(2^n) time complexity - recursive Fibonacci
    if selected_array <= 1:
        return selected_array
    return fibonacci(selected_array - 1) + fibonacci(selected_array - 2)",0,Yes,2,1,O(2^n)
"def fibonacci(source_records):
    # O(2^n) time complexity - recursive Fibonacci
    if source_records <= 1:
        return source_records
    return fibonacci(source_records - 1) + fibonacci(source_records - 2)",0,Yes,2,1,O(2^n)
"def generate_subsets(original_list):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in original_list:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(sorted_collection):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in sorted_collection:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(random_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in random_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(selected_data):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in selected_data:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(sorted_numbers):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in sorted_numbers:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(input_data):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in input_data:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(filtered_sequence):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in filtered_sequence:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(sorted_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in sorted_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(filtered_sequence):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in filtered_sequence:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(processed_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in processed_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(input_data):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in input_data:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(processed_elements):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in processed_elements:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(selected_values):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in selected_values:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(original_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in original_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(original_numbers):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in original_numbers:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(filtered_set):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in filtered_set:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(source_list):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in source_list:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(target_elements):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in target_elements:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(source_set):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in source_set:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(main_items):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in main_items:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(given_collection):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in given_collection:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(original_data):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in original_data:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(filtered_sequence):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in filtered_sequence:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(sorted_array):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in sorted_array:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(input_elements):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in input_elements:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(filtered_collection):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in filtered_collection:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(filtered_array):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in filtered_array:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(target_values):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in target_values:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(target_elements):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in target_elements:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(input_list):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in input_list:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(selected_numbers):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in selected_numbers:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(processed_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in processed_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(input_array):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in input_array:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(processed_items):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in processed_items:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(source_collection):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in source_collection:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(sorted_list):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in sorted_list:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(random_sequence):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in random_sequence:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(selected_items):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in selected_items:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(given_array):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in given_array:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(random_items):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in random_items:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(processed_array):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in processed_array:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(processed_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in processed_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(target_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in target_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(main_elements):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in main_elements:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(filtered_data):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in filtered_data:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(selected_set):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in selected_set:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(original_numbers):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in original_numbers:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(sorted_numbers):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in sorted_numbers:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(selected_records):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in selected_records:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_subsets(processed_collection):
    # O(2^n) time complexity - generate all subsets
    subsets = [[]]
    
    for num in processed_collection:
        subsets += [curr + [num] for curr in subsets]
    
    return subsets",1,No,0,0,O(2^n)
"def generate_permutations(original_items):
    # O(n!) time complexity - generate all permutations
    if len(original_items) <= 1:
        return [original_items]
    
    permutations = []
    for i in range(len(original_items)):
        current = original_items[i]
        remaining = original_items[:i] + original_items[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(target_records):
    # O(n!) time complexity - generate all permutations
    if len(target_records) <= 1:
        return [target_records]
    
    permutations = []
    for i in range(len(target_records)):
        current = target_records[i]
        remaining = target_records[:i] + target_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(target_elements):
    # O(n!) time complexity - generate all permutations
    if len(target_elements) <= 1:
        return [target_elements]
    
    permutations = []
    for i in range(len(target_elements)):
        current = target_elements[i]
        remaining = target_elements[:i] + target_elements[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(main_numbers):
    # O(n!) time complexity - generate all permutations
    if len(main_numbers) <= 1:
        return [main_numbers]
    
    permutations = []
    for i in range(len(main_numbers)):
        current = main_numbers[i]
        remaining = main_numbers[:i] + main_numbers[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(source_numbers):
    # O(n!) time complexity - generate all permutations
    if len(source_numbers) <= 1:
        return [source_numbers]
    
    permutations = []
    for i in range(len(source_numbers)):
        current = source_numbers[i]
        remaining = source_numbers[:i] + source_numbers[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(selected_array):
    # O(n!) time complexity - generate all permutations
    if len(selected_array) <= 1:
        return [selected_array]
    
    permutations = []
    for i in range(len(selected_array)):
        current = selected_array[i]
        remaining = selected_array[:i] + selected_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(selected_numbers):
    # O(n!) time complexity - generate all permutations
    if len(selected_numbers) <= 1:
        return [selected_numbers]
    
    permutations = []
    for i in range(len(selected_numbers)):
        current = selected_numbers[i]
        remaining = selected_numbers[:i] + selected_numbers[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(source_array):
    # O(n!) time complexity - generate all permutations
    if len(source_array) <= 1:
        return [source_array]
    
    permutations = []
    for i in range(len(source_array)):
        current = source_array[i]
        remaining = source_array[:i] + source_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(random_records):
    # O(n!) time complexity - generate all permutations
    if len(random_records) <= 1:
        return [random_records]
    
    permutations = []
    for i in range(len(random_records)):
        current = random_records[i]
        remaining = random_records[:i] + random_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(original_collection):
    # O(n!) time complexity - generate all permutations
    if len(original_collection) <= 1:
        return [original_collection]
    
    permutations = []
    for i in range(len(original_collection)):
        current = original_collection[i]
        remaining = original_collection[:i] + original_collection[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(target_items):
    # O(n!) time complexity - generate all permutations
    if len(target_items) <= 1:
        return [target_items]
    
    permutations = []
    for i in range(len(target_items)):
        current = target_items[i]
        remaining = target_items[:i] + target_items[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(sorted_records):
    # O(n!) time complexity - generate all permutations
    if len(sorted_records) <= 1:
        return [sorted_records]
    
    permutations = []
    for i in range(len(sorted_records)):
        current = sorted_records[i]
        remaining = sorted_records[:i] + sorted_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(random_data):
    # O(n!) time complexity - generate all permutations
    if len(random_data) <= 1:
        return [random_data]
    
    permutations = []
    for i in range(len(random_data)):
        current = random_data[i]
        remaining = random_data[:i] + random_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(input_array):
    # O(n!) time complexity - generate all permutations
    if len(input_array) <= 1:
        return [input_array]
    
    permutations = []
    for i in range(len(input_array)):
        current = input_array[i]
        remaining = input_array[:i] + input_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(sorted_array):
    # O(n!) time complexity - generate all permutations
    if len(sorted_array) <= 1:
        return [sorted_array]
    
    permutations = []
    for i in range(len(sorted_array)):
        current = sorted_array[i]
        remaining = sorted_array[:i] + sorted_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(original_elements):
    # O(n!) time complexity - generate all permutations
    if len(original_elements) <= 1:
        return [original_elements]
    
    permutations = []
    for i in range(len(original_elements)):
        current = original_elements[i]
        remaining = original_elements[:i] + original_elements[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(main_set):
    # O(n!) time complexity - generate all permutations
    if len(main_set) <= 1:
        return [main_set]
    
    permutations = []
    for i in range(len(main_set)):
        current = main_set[i]
        remaining = main_set[:i] + main_set[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(source_values):
    # O(n!) time complexity - generate all permutations
    if len(source_values) <= 1:
        return [source_values]
    
    permutations = []
    for i in range(len(source_values)):
        current = source_values[i]
        remaining = source_values[:i] + source_values[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(main_set):
    # O(n!) time complexity - generate all permutations
    if len(main_set) <= 1:
        return [main_set]
    
    permutations = []
    for i in range(len(main_set)):
        current = main_set[i]
        remaining = main_set[:i] + main_set[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(random_elements):
    # O(n!) time complexity - generate all permutations
    if len(random_elements) <= 1:
        return [random_elements]
    
    permutations = []
    for i in range(len(random_elements)):
        current = random_elements[i]
        remaining = random_elements[:i] + random_elements[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(main_numbers):
    # O(n!) time complexity - generate all permutations
    if len(main_numbers) <= 1:
        return [main_numbers]
    
    permutations = []
    for i in range(len(main_numbers)):
        current = main_numbers[i]
        remaining = main_numbers[:i] + main_numbers[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(filtered_records):
    # O(n!) time complexity - generate all permutations
    if len(filtered_records) <= 1:
        return [filtered_records]
    
    permutations = []
    for i in range(len(filtered_records)):
        current = filtered_records[i]
        remaining = filtered_records[:i] + filtered_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(filtered_numbers):
    # O(n!) time complexity - generate all permutations
    if len(filtered_numbers) <= 1:
        return [filtered_numbers]
    
    permutations = []
    for i in range(len(filtered_numbers)):
        current = filtered_numbers[i]
        remaining = filtered_numbers[:i] + filtered_numbers[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(filtered_collection):
    # O(n!) time complexity - generate all permutations
    if len(filtered_collection) <= 1:
        return [filtered_collection]
    
    permutations = []
    for i in range(len(filtered_collection)):
        current = filtered_collection[i]
        remaining = filtered_collection[:i] + filtered_collection[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(sorted_array):
    # O(n!) time complexity - generate all permutations
    if len(sorted_array) <= 1:
        return [sorted_array]
    
    permutations = []
    for i in range(len(sorted_array)):
        current = sorted_array[i]
        remaining = sorted_array[:i] + sorted_array[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(input_list):
    # O(n!) time complexity - generate all permutations
    if len(input_list) <= 1:
        return [input_list]
    
    permutations = []
    for i in range(len(input_list)):
        current = input_list[i]
        remaining = input_list[:i] + input_list[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(given_collection):
    # O(n!) time complexity - generate all permutations
    if len(given_collection) <= 1:
        return [given_collection]
    
    permutations = []
    for i in range(len(given_collection)):
        current = given_collection[i]
        remaining = given_collection[:i] + given_collection[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(source_set):
    # O(n!) time complexity - generate all permutations
    if len(source_set) <= 1:
        return [source_set]
    
    permutations = []
    for i in range(len(source_set)):
        current = source_set[i]
        remaining = source_set[:i] + source_set[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(sorted_collection):
    # O(n!) time complexity - generate all permutations
    if len(sorted_collection) <= 1:
        return [sorted_collection]
    
    permutations = []
    for i in range(len(sorted_collection)):
        current = sorted_collection[i]
        remaining = sorted_collection[:i] + sorted_collection[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(processed_records):
    # O(n!) time complexity - generate all permutations
    if len(processed_records) <= 1:
        return [processed_records]
    
    permutations = []
    for i in range(len(processed_records)):
        current = processed_records[i]
        remaining = processed_records[:i] + processed_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(input_data):
    # O(n!) time complexity - generate all permutations
    if len(input_data) <= 1:
        return [input_data]
    
    permutations = []
    for i in range(len(input_data)):
        current = input_data[i]
        remaining = input_data[:i] + input_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(random_list):
    # O(n!) time complexity - generate all permutations
    if len(random_list) <= 1:
        return [random_list]
    
    permutations = []
    for i in range(len(random_list)):
        current = random_list[i]
        remaining = random_list[:i] + random_list[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(given_sequence):
    # O(n!) time complexity - generate all permutations
    if len(given_sequence) <= 1:
        return [given_sequence]
    
    permutations = []
    for i in range(len(given_sequence)):
        current = given_sequence[i]
        remaining = given_sequence[:i] + given_sequence[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(filtered_values):
    # O(n!) time complexity - generate all permutations
    if len(filtered_values) <= 1:
        return [filtered_values]
    
    permutations = []
    for i in range(len(filtered_values)):
        current = filtered_values[i]
        remaining = filtered_values[:i] + filtered_values[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(original_records):
    # O(n!) time complexity - generate all permutations
    if len(original_records) <= 1:
        return [original_records]
    
    permutations = []
    for i in range(len(original_records)):
        current = original_records[i]
        remaining = original_records[:i] + original_records[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(given_elements):
    # O(n!) time complexity - generate all permutations
    if len(given_elements) <= 1:
        return [given_elements]
    
    permutations = []
    for i in range(len(given_elements)):
        current = given_elements[i]
        remaining = given_elements[:i] + given_elements[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(selected_values):
    # O(n!) time complexity - generate all permutations
    if len(selected_values) <= 1:
        return [selected_values]
    
    permutations = []
    for i in range(len(selected_values)):
        current = selected_values[i]
        remaining = selected_values[:i] + selected_values[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(selected_data):
    # O(n!) time complexity - generate all permutations
    if len(selected_data) <= 1:
        return [selected_data]
    
    permutations = []
    for i in range(len(selected_data)):
        current = selected_data[i]
        remaining = selected_data[:i] + selected_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
"def generate_permutations(selected_data):
    # O(n!) time complexity - generate all permutations
    if len(selected_data) <= 1:
        return [selected_data]
    
    permutations = []
    for i in range(len(selected_data)):
        current = selected_data[i]
        remaining = selected_data[:i] + selected_data[i+1:]
        for p in generate_permutations(remaining):
            permutations.append([current] + p)
    
    return permutations",1,Yes,1,1,O(n!)
